Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1718235,Nurobod tumani,Нурабадский район,Nurabad district,Нуробод тумани,30.0,42.0,45.0,53.0,57.0,67.0,75.0,78.0,88.0,70.0,74.0,79.0,147.0,117.0,90.0
1718236,Urgut tumani,Ургутский район,Urgut district,Ургут тумани,141.0,166.0,145.0,191.0,204.0,220.0,253.0,318.0,299.0,270.0,190.0,279.0,360.0,366.0,424.0
1718238,Tayloq tumani,Тайлякский район,Tailak district,Тайлоқ тумани,110.0,68.0,71.0,81.0,117.0,102.0,134.0,171.0,145.0,147.0,115.0,233.0,209.0,223.0,233.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,500.0,632.0,723.0,993.0,1342.0,1462.0,1422.0,1812.0,1885.0,1889.0,1600.0,2264.0,2804.0,3047.0,2893.0
1722401,Termiz shahri,Город Термез,Termiz  city,Термиз шаҳри,61.0,64.0,106.0,134.0,150.0,190.0,181.0,188.0,194.0,197.0,187.0,296.0,299.0,317.0,265.0
1722201,Oltinsoy tumani,Алтынсайский район,Altynsay district,Олтинсой тумани,16.0,33.0,31.0,50.0,66.0,78.0,52.0,75.0,84.0,90.0,89.0,124.0,131.0,180.0,197.0
1722202,Angor tumani,Ангорский район,Angor district,Aнгор тумани,20.0,24.0,25.0,35.0,61.0,66.0,66.0,78.0,84.0,80.0,64.0,101.0,150.0,169.0,138.0
1722203,Bandixon tumani,Бандихонский район,Bandykhan district,Бандихон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,38.0,52.0,89.0,71.0
1722204,Boysun tumani,Байсунский район,Baysun district,Бойсун тумани,18.0,28.0,13.0,35.0,53.0,53.0,46.0,79.0,78.0,57.0,59.0,71.0,88.0,129.0,110.0
1722207,Muzrabot tumani,Музрабадский район,Muzrabad district,Музработ тумани,25.0,44.0,42.0,42.0,52.0,73.0,64.0,74.0,88.0,79.0,72.0,103.0,132.0,177.0,152.0
1722210,Denov tumani,Денауский район,Denau district,Денов тумани,40.0,62.0,115.0,164.0,213.0,231.0,245.0,328.0,291.0,312.0,235.0,288.0,383.0,458.0,469.0
1722212,Jarqo‘rg‘on tumani,Джаркурганский район,Jarkurgan district,Жарқўрғон тумани,73.0,71.0,61.0,85.0,90.0,80.0,92.0,136.0,162.0,166.0,121.0,212.0,267.0,236.0,227.0
1722214,Qumqo‘rg‘on tumani,Кумкурганский район,Kumkurgan district,Қумқўрғон тумани,60.0,73.0,62.0,65.0,117.0,107.0,131.0,130.0,125.0,140.0,139.0,206.0,197.0,239.0,249.0
1722215,Qiziriq tumani,Кизирикский район,Kizirik district,Қизириқ тумани,18.0,29.0,39.0,40.0,54.0,51.0,68.0,83.0,110.0,111.0,76.0,79.0,120.0,103.0,105.0
