Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1722226,Sho‘rchi tumani,Шурчинский район,Shurchi district,Шўрчи тумани,14.0,19.0,21.0,29.0,34.0,40.0,48.0,60.0,40.0,55.0,28.0,46.0,69.0,80.0,75.0
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,373.0,284.0,327.0,417.0,486.0,482.0,523.0,597.0,651.0,684.0,641.0,798.0,1180.0,1038.0,797.0
1724401,Guliston shahri,Город Гулистан,Gulistan city,Гулистон шаҳри,151.0,90.0,111.0,138.0,147.0,152.0,165.0,199.0,216.0,210.0,192.0,190.0,277.0,288.0,210.0
1724410,Shirin shahri,Город Ширин,Shirin city,Ширин шаҳри,33.0,23.0,28.0,26.0,20.0,29.0,31.0,31.0,20.0,40.0,29.0,32.0,49.0,45.0,44.0
1724413,Yangiyer shahri,Город Янгиер,Yangier city,Янгийер шаҳри,51.0,33.0,34.0,53.0,63.0,53.0,75.0,83.0,78.0,101.0,85.0,120.0,143.0,132.0,103.0
1724206,Oqoltin tumani,Акалтынский район,Akaltyn  district,Оқолтин тумани,18.0,10.0,11.0,24.0,21.0,25.0,28.0,33.0,39.0,47.0,36.0,60.0,95.0,70.0,64.0
1724212,Boyovut tumani,Баяутский район,Bayaut district,Боёвут тумани,15.0,28.0,38.0,28.0,44.0,34.0,49.0,35.0,44.0,44.0,46.0,76.0,109.0,95.0,68.0
1724216,Sayxunobod tumani,Сайхунабадский район,Saykhunabad district,Сайхунобод тумани,7.0,7.0,7.0,11.0,22.0,16.0,16.0,24.0,19.0,29.0,22.0,25.0,61.0,44.0,37.0
1724220,Guliston tumani,Гулистанский район,Gulistan district,Гулистон тумани,11.0,11.0,10.0,17.0,29.0,34.0,21.0,19.0,25.0,26.0,35.0,61.0,76.0,53.0,45.0
1724226,Sardoba tumani,Сардобский район,Sardoba district,Сардоба тумани,17.0,11.0,10.0,9.0,21.0,19.0,21.0,17.0,33.0,42.0,35.0,35.0,58.0,44.0,32.0
1724228,Mirzaobod tumani,Мирзаабадский район,Mirzaabad district,Мирзаобод тумани,3.0,2.0,2.0,8.0,10.0,6.0,7.0,7.0,9.0,9.0,2.0,8.0,28.0,32.0,23.0
1724231,Sirdaryo tumani,Сырдарьинский район,Syrdarya district,Сирдарё тумани,57.0,63.0,64.0,82.0,87.0,78.0,86.0,125.0,119.0,100.0,121.0,158.0,224.0,164.0,129.0
1724235,Xovos tumani,Хавасский район,Khovos district,Ховос тумани,10.0,6.0,12.0,21.0,22.0,36.0,24.0,24.0,49.0,36.0,38.0,33.0,60.0,71.0,42.0
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,1227.0,1466.0,1255.0,1735.0,1995.0,2195.0,1956.0,2047.0,2084.0,2076.0,1536.0,2074.0,2268.0,2244.0,3009.0
1727401,Nurafshon shahri,Город Нурафшон,Nurafshan city,Нурафшон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,68.0,51.0,25.0,61.0,79.0,99.0
1727404,Olmaliq shahri,Город Алмалык,Almalyk city,Олмалиқ шаҳри,196.0,236.0,184.0,243.0,279.0,316.0,264.0,265.0,228.0,268.0,187.0,273.0,371.0,328.0,315.0
1727407,Angren shahri,Город Ангрен,Angren city,Aнгрен шаҳри,97.0,262.0,145.0,235.0,259.0,286.0,260.0,269.0,190.0,221.0,177.0,248.0,331.0,309.0,319.0
1727413,Bekobod shahri,Город Бекабад,Bekabad city,Бекобод шаҳри,138.0,93.0,103.0,152.0,152.0,166.0,171.0,164.0,178.0,182.0,132.0,207.0,212.0,239.0,215.0
1727419,Chirchiq shahri,Город Чиpчик,Chirchik city,Чирчиқ шаҳри,124.0,181.0,170.0,257.0,341.0,295.0,245.0,289.0,365.0,293.0,241.0,357.0,387.0,373.0,349.0
1727415,Ohangaron shahri,Город Ахангаран,Akhangaran city,Оҳангарон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,52.0,56.0,49.0,61.0,34.0,89.0
1727424,Yangiyo‘lshahri,Город Янгиюль,Yangiyul city,Янгийўлшаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,112.0,80.0,102.0,95.0,128.0,188.0
1727206,Oqqo‘rg‘on tumani,Аккурганский район,Akkurgan district,Оққўрғон тумани,39.0,24.0,17.0,30.0,26.0,47.0,37.0,60.0,55.0,39.0,31.0,48.0,47.0,60.0,52.0
1727212,Ohangaron tumani,Ахангаранский район,Akhangaran district,Оҳангарон тумани,46.0,50.0,46.0,50.0,80.0,104.0,74.0,81.0,15.0,16.0,8.0,22.0,32.0,28.0,45.0
1727220,Bekobod tumani,Бекабадский район,Bekabad district,Бекобод тумани,13.0,16.0,18.0,28.0,35.0,32.0,25.0,32.0,27.0,29.0,22.0,32.0,36.0,29.0,67.0
1727224,Bo‘stonliq tumani,Бостанлыкский район,Bostanlyk district,Бўстонлиқ тумани,50.0,91.0,89.0,117.0,104.0,152.0,145.0,122.0,146.0,159.0,97.0,101.0,109.0,94.0,190.0
1727228,Bo‘ka tumani,Букинский район,Buka district,Бўка тумани,16.0,14.0,22.0,22.0,31.0,33.0,25.0,41.0,43.0,30.0,29.0,31.0,30.0,28.0,38.0
1727233,Quyichirchiq tumani,Куйичирчикский район,Kuyichirchik district,Қуйичирчиқ тумани,23.0,29.0,15.0,24.0,49.0,47.0,32.0,46.0,51.0,36.0,32.0,20.0,40.0,45.0,80.0
1727237,Zangiota tumani,Зангиатинский район,Zangiata district,Зангиота тумани,127.0,117.0,124.0,136.0,175.0,220.0,187.0,162.0,96.0,84.0,43.0,116.0,86.0,104.0,140.0
1727239,Yuqorichirchiq tumani,Юкоричирчикский район,Yukorichirchik district,Юқоричирчиқ тумани,5.0,20.0,19.0,23.0,29.0,26.0,43.0,35.0,37.0,45.0,41.0,47.0,40.0,34.0,68.0
1727248,Qibray tumani,Кибрайский район,Kibray district,Қибрай тумани,38.0,49.0,56.0,73.0,100.0,97.0,91.0,61.0,89.0,142.0,98.0,101.0,99.0,87.0,154.0
1727249,Parkent tumani,Паркентский район,Parkent district,Паркент тумани,24.0,24.0,32.0,57.0,43.0,33.0,45.0,52.0,47.0,49.0,46.0,32.0,43.0,38.0,111.0
1727250,Piskent tumani,Пскентский район,Piskent district,Пискент тумани,36.0,34.0,24.0,34.0,32.0,50.0,46.0,48.0,52.0,52.0,25.0,42.0,35.0,27.0,57.0
1727253,O‘rtachirchiq tumani,Уртачирчикский район,Urtachirchik district,Ўртачирчиқ тумани,65.0,29.0,28.0,40.0,60.0,66.0,64.0,93.0,26.0,18.0,15.0,42.0,19.0,15.0,59.0
1727256,Chinoz tumani,Чиназский район,Chinaz district,Чиноз тумани,54.0,50.0,32.0,47.0,57.0,77.0,64.0,71.0,87.0,80.0,61.0,75.0,29.0,50.0,138.0
1727259,Yangiyo‘l tumani,Янгиюльский район,Yangiyul district,Янгийўл тумани,136.0,147.0,131.0,167.0,143.0,148.0,138.0,156.0,49.0,29.0,26.0,60.0,46.0,30.0,97.0
1727265,Toshkent tumani,Ташкентский район,Tashkent district,Тошкент тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,72.0,38.0,44.0,59.0,85.0,139.0
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,968.0,1371.0,1149.0,1623.0,1973.0,2079.0,2128.0,2158.0,1855.0,1877.0,1697.0,2661.0,3690.0,3732.0,3080.0
1730401,Farg‘ona shahri,Город Фергана,Fergana city,Фарғона шаҳри,163.0,311.0,257.0,383.0,461.0,483.0,515.0,471.0,393.0,459.0,394.0,616.0,745.0,762.0,594.0
1730405,Qo‘qon shahri,Город Коканд,Kokand city,Қўқон шаҳри,149.0,191.0,187.0,260.0,360.0,333.0,428.0,416.0,334.0,352.0,331.0,448.0,603.0,619.0,548.0
1730408,Quvasoy shahri,Город Кувасай,Kuvasay city,Қувасой шаҳри,24.0,58.0,44.0,57.0,65.0,72.0,71.0,81.0,66.0,67.0,56.0,64.0,109.0,104.0,84.0
1730412,Marg‘ilon shahri,Город Маpгилан,Margilan city,Марғилон шаҳри,156.0,170.0,128.0,180.0,239.0,237.0,222.0,262.0,162.0,203.0,156.0,316.0,381.0,364.0,300.0
1730203,Oltiariq tumani,Алтыарыкский район,Altyaryk district,Олтиариқ тумани,47.0,62.0,55.0,82.0,97.0,102.0,97.0,114.0,116.0,101.0,97.0,144.0,196.0,203.0,181.0
1730206,Qo‘shtepa tumani,Куштепинский район,Kushtepa district,Қўштепа тумани,22.0,26.0,24.0,38.0,31.0,41.0,34.0,38.0,25.0,19.0,38.0,57.0,87.0,105.0,74.0
1730209,Bog‘dod tumani,Багдадский район,Baghdad district,Боғдод тумани,57.0,61.0,48.0,54.0,59.0,73.0,65.0,103.0,90.0,88.0,95.0,128.0,207.0,206.0,140.0
1730212,Buvayda tumani,Бувайдинский район,Buvayda district,Бувайда тумани,16.0,13.0,14.0,22.0,41.0,32.0,40.0,29.0,32.0,37.0,33.0,51.0,72.0,77.0,44.0
1730215,Beshariq tumani,Бешарыкский район,Besharik district,Бешариқ тумани,51.0,76.0,46.0,51.0,66.0,93.0,99.0,85.0,76.0,63.0,70.0,78.0,94.0,97.0,105.0
1730218,Quva tumani,Кувинский район,Kuva district,Қува тумани,36.0,56.0,58.0,70.0,101.0,106.0,88.0,105.0,99.0,83.0,51.0,79.0,173.0,170.0,126.0
1730221,Uchko‘prik tumani,Учкуприкский район,Uchkuprik district,Учкўприк тумани,8.0,12.0,17.0,21.0,21.0,27.0,20.0,28.0,21.0,25.0,25.0,53.0,56.0,81.0,67.0
1730224,Rishton tumani,Риштанский район,Rishtan district,Риштон тумани,47.0,61.0,40.0,80.0,65.0,86.0,81.0,93.0,119.0,92.0,71.0,124.0,243.0,211.0,157.0
1730226,So‘x tumani,Сохский район,Sokh district,Сўх тумани,13.0,15.0,17.0,15.0,31.0,37.0,27.0,14.0,20.0,24.0,21.0,72.0,55.0,57.0,58.0
1730227,Toshloq tumani,Ташлакский район,Tashlak district,Тошлоқ тумани,31.0,34.0,31.0,31.0,46.0,33.0,42.0,49.0,26.0,21.0,20.0,53.0,92.0,103.0,101.0
1730230,O‘zbekiston tumani,Узбекистанский район,Uzbekistan district,Ўзбекистон тумани,66.0,65.0,66.0,86.0,94.0,95.0,81.0,77.0,99.0,83.0,93.0,117.0,169.0,156.0,152.0
1730233,Farg‘ona tumani,Ферганский район,Fergana district,Фарғона тумани,33.0,85.0,70.0,98.0,120.0,141.0,120.0,112.0,101.0,96.0,80.0,151.0,235.0,238.0,180.0
1730236,Dang‘ara tumani,Дангаринский район,Dangara district,Данғара тумани,17.0,19.0,12.0,34.0,34.0,33.0,45.0,35.0,31.0,24.0,27.0,39.0,64.0,62.0,67.0
1730238,Furqat tumani,Фуркатский район,Furkat district,Фурқат тумани,13.0,26.0,18.0,24.0,17.0,27.0,26.0,30.0,22.0,17.0,16.0,27.0,37.0,46.0,49.0
1730242,Yozyovon tumani,Язъяванский район,Yazyavan district,Ёзёвон тумани,19.0,30.0,17.0,37.0,25.0,28.0,27.0,16.0,23.0,23.0,23.0,44.0,72.0,71.0,53.0
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,459.0,281.0,291.0,372.0,458.0,446.0,545.0,632.0,482.0,472.0,512.0,674.0,892.0,1014.0,798.0
1733401,Urganch shahri,Город Ургенч,Urgench city,Урганч шаҳри,228.0,144.0,116.0,158.0,217.0,177.0,217.0,260.0,160.0,171.0,193.0,242.0,285.0,318.0,261.0
1733406,Xiva shahri,Город Хива,Khiva city,Хива шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,70.0,65.0,67.0,90.0,120.0,96.0
1733204,Bog‘ot tumani,Багатский район,Bagat district,Боғот тумани,13.0,11.0,5.0,9.0,21.0,18.0,10.0,24.0,23.0,14.0,18.0,27.0,39.0,41.0,19.0
1733208,Gurlan tumani,Гурленский район,Gurlan district,Гурлан тумани,22.0,21.0,23.0,18.0,29.0,34.0,44.0,44.0,42.0,30.0,40.0,41.0,87.0,85.0,76.0
1733212,Qo‘shko‘pir tumani,Кошкупырский район,Kushkupyr district,Қўшкўпир тумани,27.0,21.0,32.0,25.0,36.0,40.0,25.0,53.0,32.0,37.0,40.0,64.0,73.0,56.0,48.0
1733217,Urganch tumani,Ургенчский район,Urgench district,Урганч тумани,18.0,5.0,12.0,16.0,29.0,14.0,33.0,27.0,34.0,27.0,20.0,31.0,37.0,51.0,30.0
1733220,Xazorasp tumani,Хазараспский район,Khazarasp district,Хазорасп тумани,34.0,18.0,17.0,34.0,26.0,28.0,35.0,49.0,27.0,33.0,32.0,29.0,32.0,48.0,38.0
1733221,Tuproqqal’a tumani,Тупроккалинский район,Tuprakkala district,Тупроққалъа тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,46.0,54.0,53.0
1733223,Xonqa tumani,Ханкинский район,Khanka district,Хонқа тумани,32.0,15.0,19.0,32.0,27.0,32.0,51.0,38.0,32.0,32.0,31.0,53.0,59.0,86.0,55.0
1733226,Xiva tumani,Хивинский район,Khiva district,Хива тумани,42.0,18.0,36.0,46.0,43.0,56.0,54.0,49.0,0.0,2.0,2.0,4.0,6.0,11.0,8.0
1733230,Shovot tumani,Шаватский район,Shavat district,Шовот тумани,20.0,11.0,7.0,11.0,13.0,21.0,39.0,47.0,43.0,30.0,41.0,52.0,62.0,68.0,65.0
1733233,Yangiariq tumani,Янгиарыкский район,Yangiaryk district,Янгиариқ тумани,18.0,11.0,17.0,12.0,11.0,17.0,24.0,27.0,17.0,16.0,14.0,29.0,43.0,52.0,32.0
1733236,Yangibozor tumani,Янгибазарский район,Yangibazar district,Янгибозор тумани,5.0,6.0,7.0,11.0,6.0,9.0,13.0,14.0,14.0,10.0,16.0,15.0,33.0,24.0,17.0
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,3537.0,3540.0,3622.0,4631.0,5100.0,5089.0,4378.0,3571.0,4292.0,4529.0,3899.0,5571.0,5934.0,6169.0,5913.0
1726262,Uchtepa tumani,Учтепинский район,Uchtepa district,Учтепа тумани,365.0,345.0,320.0,481.0,485.0,493.0,398.0,331.0,453.0,474.0,348.0,530.0,582.0,607.0,564.0
1726264,Bektemir tumani,Бектемирский район,Bektemir district,Бектемир тумани,88.0,62.0,69.0,78.0,94.0,111.0,103.0,80.0,91.0,102.0,86.0,116.0,145.0,165.0,159.0
1726266,Yunusobod tumani,Юнусабадский район,Yunusabad district,Юнусобод тумани,463.0,433.0,563.0,640.0,744.0,673.0,581.0,493.0,562.0,578.0,511.0,741.0,761.0,877.0,841.0
1726269,Mirzo Ulug‘bek tumani,Мирзо Улугбекский район,Mirzo Ulugbek district,Мирзо Улуғбек тумани,500.0,488.0,499.0,632.0,693.0,634.0,529.0,421.0,471.0,547.0,455.0,580.0,651.0,714.0,660.0
1726273,Mirobod tumani,Мирабадский район,Mirabad district,Миробод тумани,189.0,235.0,242.0,357.0,327.0,365.0,309.0,207.0,279.0,279.0,251.0,378.0,280.0,344.0,326.0
1726277,Shayxontoxur tumani,Шайхантахурский район,Shaykhantakhur district,Шайхонтохур тумани,242.0,344.0,378.0,417.0,442.0,570.0,434.0,383.0,396.0,423.0,416.0,542.0,636.0,560.0,558.0
1726280,Olmazor tumani,Алмазарский район,Almazar district,Олмазор тумани,391.0,366.0,354.0,453.0,529.0,586.0,524.0,412.0,490.0,502.0,453.0,642.0,742.0,671.0,624.0
1726283,Sirg‘ali tumani,Сергелийский район,Sergeli district,Сирғали тумани,304.0,338.0,314.0,423.0,487.0,446.0,421.0,335.0,468.0,457.0,411.0,331.0,499.0,462.0,464.0
1726287,Yakkasaroy tumani,Яккасарайский район,Yakkasaray district,Яккасарой тумани,185.0,187.0,150.0,202.0,198.0,210.0,181.0,171.0,170.0,216.0,165.0,238.0,273.0,260.0,297.0
1726290,Yashnobod tumani,Яшнободский район,Yashnabad district,Яшнобод тумани,392.0,391.0,361.0,496.0,566.0,540.0,493.0,397.0,464.0,454.0,419.0,624.0,615.0,687.0,609.0
1726292,Yangihayot tumani,Янгихаётский район,Yangikhayot district,Янгиҳаёт тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,168.0,193.0,193.0
1726294,Chilonzor tumani,Чиланзарский район,Chilanzar district,Чилонзор тумани,418.0,351.0,372.0,452.0,535.0,461.0,405.0,341.0,448.0,497.0,384.0,567.0,582.0,629.0,618.0
