Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1722214,Qumqo‘rg‘on tumani,Кумкурганский район,Kumkurgan district,Қумқўрғон тумани,61.4,61.4,66.9,68.0,69.2,70.4,71.8,73.2,74.6,83.6,77.7,78.9,80.2,81.6,83.3,84.8
1722215,Qiziriq tumani,Кизирикский район,Kizirik district,Қизириқ тумани,25.5,23.1,27.1,27.7,28.1,28.4,29.0,29.6,30.4,31.2,29.8,30.4,31.1,31.9,33.0,33.7
1722217,Sariosiyo tumani,Сариасийский  район,Sariosia district,Сариосиё тумани,37.0,37.0,36.8,37.3,37.7,38.1,38.8,39.3,40.0,40.6,41.2,41.7,42.3,43.0,43.8,44.5
1722220,Termiz tumani,Термезский район,Termiz district,Термиз тумани,26.1,26.1,26.0,26.4,26.8,27.0,27.3,27.8,28.7,29.6,23.2,23.8,24.5,25.4,26.3,27.2
1722221,Uzun tumani,Узунский район,Uzun district,Узун тумани,35.3,35.3,37.0,37.4,37.9,38.4,38.9,39.3,39.6,40.1,40.8,41.1,41.7,42.6,43.6,44.7
1722223,Sherobod tumani,Шерабадский район,Sherabad district,Шеробод тумани,47.4,47.4,50.9,51.7,52.5,53.3,54.1,55.1,56.0,57.2,58.4,59.4,60.6,61.8,63.1,64.1
1722226,Sho‘rchi tumani,Шурчинский район,Shurchi district,Шўрчи тумани,62.1,62.1,65.1,65.6,66.3,67.2,68.4,69.8,70.9,72.2,73.7,74.9,76.4,77.9,79.3,80.8
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,294.7,294.7,305.7,325.1,332.2,336.6,341.4,345.9,350.0,354.8,361.3,366.7,374.3,386.4,393.5,400.7
1724401,Guliston shahri,Город Гулистан,Gulistan city,Гулистон шаҳри,58.3,58.3,62.6,63.2,64.1,64.9,65.9,66.8,67.5,68.2,69.6,70.5,72.5,75.3,77.3,79.8
1724410,Shirin shahri,Город Ширин,Shirin city,Ширин шаҳри,16.6,16.6,17.2,17.5,17.7,18.0,18.2,18.4,18.5,18.5,18.7,18.9,19.0,19.2,19.4,19.4
1724413,Yangiyer shahri,Город Янгиер,Yangier city,Янгийер шаҳри,32.2,32.2,36.9,37.5,38.2,39.1,39.9,40.7,41.6,42.5,43.3,44.2,45.3,46.8,48.0,49.1
1724206,Oqoltin tumani,Акалтынский район,Akaltyn  district,Оқолтин тумани,25.5,25.5,21.0,26.9,30.4,30.9,31.5,32.0,32.5,33.1,33.8,34.5,35.2,35.9,36.4,36.9
1724212,Boyovut tumani,Баяутский район,Bayaut district,Боёвут тумани,23.9,23.9,25.4,25.8,26.2,26.6,27.0,27.4,27.7,28.2,28.7,29.2,29.6,31.1,31.8,32.6
1724216,Sayxunobod tumani,Сайхунабадский район,Saykhunabad district,Сайхунобод тумани,16.5,16.5,17.2,19.4,19.6,19.7,19.9,20.2,20.5,20.9,21.1,21.4,21.9,22.7,22.9,23.1
1724220,Guliston tumani,Гулистанский район,Gulistan district,Гулистон тумани,20.7,20.7,21.5,26.6,27.0,27.3,27.7,27.9,28.2,28.4,28.9,29.2,29.8,30.9,31.2,31.4
1724226,Sardoba tumani,Сардобский район,Sardoba district,Сардоба тумани,14.8,14.8,15.7,15.9,16.2,16.4,16.8,17.2,17.6,18.0,18.6,19.0,19.6,20.1,20.3,20.7
1724228,Mirzaobod tumani,Мирзаабадский район,Mirzaabad district,Мирзаобод тумани,5.3,5.3,5.5,5.6,5.5,5.7,5.7,5.9,6.0,6.1,6.1,6.1,6.3,7.3,7.5,7.7
1724231,Sirdaryo tumani,Сырдарьинский район,Syrdarya district,Сирдарё тумани,53.3,53.3,55.6,55.7,56.1,56.6,57.1,57.5,58.0,58.7,59.8,60.6,61.6,63.0,64.2,65.1
1724235,Xovos tumani,Хавасский район,Khovos district,Ховос тумани,27.6,27.6,27.1,31.0,31.2,31.4,31.7,31.9,31.9,32.2,32.7,33.1,33.5,34.1,34.5,34.9
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,1293.2,1293.2,1319.6,1328.6,1338.5,1350.2,1364.9,1381.1,1411.5,1427.5,1446.7,1469.9,1478.3,1499.5,1529.2,1554.3
1727401,Nurafshon shahri,Город Нурафшон,Nurafshan city,Нурафшон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7,48.2,48.7,51.4,52.7,54.1,56.2,57.5
1727404,Olmaliq shahri,Город Алмалык,Almalyk city,Олмалиқ шаҳри,124.7,124.7,117.4,119.1,121.1,122.6,124.3,126.0,127.5,129.1,131.1,133.4,135.2,141.9,146.6,148.9
1727407,Angren shahri,Город Ангрен,Angren city,Aнгрен шаҳри,167.5,167.5,170.7,172.8,175.4,177.7,180.4,183.2,183.6,185.9,188.4,191.3,174.4,102.0,182.4,185.5
1727413,Bekobod shahri,Город Бекабад,Bekabad city,Бекобод шаҳри,88.2,88.2,88.0,88.5,89.3,90.2,91.1,91.9,93.0,94.3,95.8,96.9,100.0,178.5,104.3,106.1
1727419,Chirchiq shahri,Город Чиpчик,Chirchik city,Чирчиқ шаҳри,143.7,143.7,145.1,147.5,149.4,150.5,151.8,153.8,154.6,155.8,157.2,162.8,164.8,168.0,172.9,175.5
1727415,Ohangaron shahri,Город Ахангаран,Akhangaran city,Оҳангарон шаҳри,0.0,32.6,0.0,0.0,0.0,0.0,0.0,0.0,36.5,36.9,37.8,39.0,40.0,40.7,41.4,42.0
1727424,Yangiyo‘lshahri,Город Янгиюль,Yangiyul city,Янгийўлшаҳри,0.0,64.8,0.0,0.0,0.0,0.0,0.0,0.0,59.3,59.6,60.4,61.7,79.9,82.0,85.5,87.3
1727206,Oqqo‘rg‘on tumani,Аккурганский район,Akkurgan district,Оққўрғон тумани,24.0,24.0,23.6,23.3,23.4,23.6,23.9,24.1,24.3,24.5,24.8,25.1,25.3,25.6,26.0,26.3
1727212,Ohangaron tumani,Ахангаранский район,Akhangaran district,Оҳангарон тумани,44.3,11.7,46.9,47.7,47.9,48.5,48.8,49.1,14.6,14.8,14.9,15.1,23.6,23.9,24.3,24.5
1727220,Bekobod tumani,Бекабадский район,Bekabad district,Бекобод тумани,28.5,28.5,27.0,27.3,27.6,27.9,28.1,28.3,28.4,28.6,29.0,29.0,28.8,27.2,27.4,27.9
1727224,Bo‘stonliq tumani,Бостанлыкский район,Bostanlyk district,Бўстонлиқ тумани,84.7,84.7,88.8,89.5,89.8,90.5,91.5,92.5,93.3,94.4,95.5,96.8,97.1,98.4,99.4,100.3
1727228,Bo‘ka tumani,Букинский район,Buka district,Бўка тумани,22.1,22.1,22.4,22.2,22.2,22.4,22.5,22.8,23.0,23.3,23.7,23.9,24.2,24.5,24.8,25.2
1727233,Quyichirchiq tumani,Куйичирчикский район,Kuyichirchik district,Қуйичирчиқ тумани,20.6,20.6,24.4,24.4,24.3,24.5,24.7,24.9,25.1,25.3,25.7,25.9,26.0,26.2,26.5,26.8
1727237,Zangiota tumani,Зангиатинский район,Zangiata district,Зангиота тумани,144.2,71.2,154.7,155.0,156.0,157.5,160.1,162.6,79.4,80.4,81.7,81.2,69.6,69.4,70.5,71.5
1727239,Yuqorichirchiq tumani,Юкоричирчикский район,Yukorichirchik district,Юқоричирчиқ тумани,20.9,20.9,22.1,22.0,22.1,22.3,22.4,22.6,22.8,23.1,23.4,23.7,24.1,24.4,24.6,24.7
1727248,Qibray tumani,Кибрайский район,Kibray district,Қибрай тумани,80.0,80.0,86.6,86.0,84.9,84.8,85.1,85.8,86.2,86.6,87.5,87.8,79.3,78.5,79.1,79.9
1727249,Parkent tumani,Паркентский район,Parkent district,Паркент тумани,58.1,58.1,67.1,67.9,68.7,69.6,70.6,71.5,72.3,73.3,74.6,75.6,87.6,87.8,88.9,90.5
1727250,Piskent tumani,Пскентский район,Piskent district,Пискент тумани,41.8,41.8,43.1,43.2,43.3,43.5,43.8,44.3,44.7,45.4,46.0,46.5,46.3,46.4,46.8,47.5
1727253,O‘rtachirchiq tumani,Уртачирчикский район,Urtachirchik district,Ўртачирчиқ тумани,45.3,45.3,47.0,47.0,47.4,47.8,48.2,48.7,15.8,16.0,16.2,16.5,16.4,16.4,15.8,16.7
1727256,Chinoz tumani,Чиназский район,Chinaz district,Чиноз тумани,60.9,60.9,60.1,60.1,60.3,60.6,61.4,62.2,63.0,64.0,64.9,65.6,65.9,66.2,67.0,68.4
1727259,Yangiyo‘l tumani,Янгиюльский район,Yangiyul district,Янгийўл тумани,93.7,28.9,84.6,85.1,85.4,85.7,86.2,86.8,31.4,31.8,32.2,32.9,28.9999999999998,29.2,29.6,29.8
1727265,Toshkent tumani,Ташкентский район,Tashkent district,Тошкент тумани,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,86.2,87.2,87.8,88.1,88.2,89.2,91.5
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,1802.5,1776.2,1879.0,1908.7,1937.0,1965.9,1994.4,2022.8,2049.9,2082.5,2117.7,2152.1,2188.7,2264.1,2310.3,2354.0
1730401,Farg‘ona shahri,Город Фергана,Fergana city,Фарғона шаҳри,234.7,231.5,253.7,261.4,264.9,268.1,271.0,274.5,278.5,283.8,288.8,293.5,299.1,314.5,321.8,328.4
1730405,Qo‘qon shahri,Город Коканд,Kokand city,Қўқон шаҳри,221.4,218.4,227.7,230.4,233.5,236.8,239.9,243.1,245.5,248.7,252.7,256.4,259.7,303.6,308.1,313.6
1730408,Quvasoy shahri,Город Кувасай,Kuvasay city,Қувасой шаҳри,43.4,42.9,46.1,46.8,47.7,48.3,49.3,49.9,50.6,51.6,52.4,53.3,54.5,55.7,56.8,58.0
1730412,Marg‘ilon shahri,Город Маpгилан,Margilan city,Марғилон шаҳри,202.6,199.6,209.4,212.2,215.4,218.9,222.1,225.2,228.3,231.1,235.0,238.9,242.5,246.7,253.5,257.9
1730203,Oltiariq tumani,Алтыарыкский район,Altyaryk district,Олтиариқ тумани,134.0,132.0,142.9,144.7,146.5,148.5,150.2,151.9,153.7,156.3,159.1,161.7,165.0,168.3,171.5,174.5
1730206,Qo‘shtepa tumani,Куштепинский район,Kushtepa district,Қўштепа тумани,64.1,63.2,67.5,68.4,69.1,69.9,70.6,71.4,72.2,73.2,74.2,75.4,76.5,78.2,80.1,82.0
1730209,Bog‘dod tumani,Багдадский район,Baghdad district,Боғдод тумани,92.9,91.3,95.7,97.0,98.7,100.6,102.7,104.6,106.4,108.4,110.6,112.8,114.4,116.6,119.1,121.5
1730212,Buvayda tumani,Бувайдинский район,Buvayda district,Бувайда тумани,98.2,97.5,103.2,103.8,104.5,105.3,106.2,106.9,107.6,108.3,109.0,109.9,110.8,111.7,113.0,114.1
1730215,Beshariq tumani,Бешарыкский район,Besharik district,Бешариқ тумани,65.9,64.9,69.7,70.8,72.1,73.3,74.6,75.8,77.0,78.4,79.9,81.2,82.4,83.7,85.1,86.4
1730218,Quva tumani,Кувинский район,Kuva district,Қува тумани,95.4,94.0,104.7,106.1,107.8,109.6,111.5,113.4,115.3,117.2,119.3,121.3,123.2,125.3,127.5,129.7
1730221,Uchko‘prik tumani,Учкуприкский район,Uchkuprik district,Учкўприк тумани,34.4,33.8,36.0,36.5,37.0,37.6,38.3,39.1,39.7,40.5,41.2,42.1,43.2,44.6,46.0,47.5
1730224,Rishton tumani,Риштанский район,Rishtan district,Риштон тумани,109.5,107.7,113.3,115.1,117.3,119.4,121.3,123.1,124.8,126.8,128.9,130.7,132.9,135.6,138.3,140.7
1730226,So‘x tumani,Сохский район,Sokh district,Сўх тумани,39.8,38.7,42.7,43.6,44.5,45.4,46.2,47.0,47.7,48.5,49.4,50.2,51.1,51.9,52.9,54.1
1730227,Toshloq tumani,Ташлакский район,Tashlak district,Тошлоқ тумани,40.8,40.5,42.5,42.8,43.2,43.6,44.3,44.7,45.2,46.0,46.8,47.6,48.4,50.1,51.2,52.5
1730230,O‘zbekiston tumani,Узбекистанский район,Uzbekistan district,Ўзбекистон тумани,89.6,87.9,89.6,91.3,93.3,95.2,96.8,98.4,99.7,101.3,103.1,104.8,106.7,105.6,107.6,109.4
1730233,Farg‘ona tumani,Ферганский район,Fergana district,Фарғона тумани,125.7,123.9,115.9,117.8,119.8,121.6,123.6,125.8,127.8,130.4,132.8,135.5,138.5,134.1,137.0,139.8
1730236,Dang‘ara tumani,Дангаринский район,Dangara district,Данғара тумани,33.4,32.9,35.3,35.7,36.3,37.0,37.6,38.3,38.7,39.4,40.3,41.1,42.2,38.3,39.1,40.0
1730238,Furqat tumani,Фуркатский район,Furkat district,Фурқат тумани,22.9,22.6,24.8,25.0,25.3,25.6,26.1,26.5,27.0,27.3,27.7,28.1,28.7,29.5,30.3,31.2
1730242,Yozyovon tumani,Язъяванский район,Yazyavan district,Ёзёвон тумани,53.8,52.9,58.3,59.3,60.1,61.2,62.1,63.2,64.2,65.3,66.5,67.6,68.9,70.1,71.4,72.7
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,529.6,523.9,545.4,548.7,553.5,559.0,565.6,572.5,601.2,610.1,619.3,626.8,636.1,647.8,659.9,670.0
1733401,Urganch shahri,Город Ургенч,Urgench city,Урганч шаҳри,135.2,134.7,136.8,136.6,137.3,138.0,138.6,139.3,140.2,141.7,143.7,145.0,146.7,149.9,153.1,155.7
1733406,Xiva shahri,Город Хива,Khiva city,Хива шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.3,90.7,92.2,93.4,95.3,97.0,98.8,100.1
1733204,Bog‘ot tumani,Багатский район,Bagat district,Боғот тумани,24.1,23.9,25.2,25.6,25.9,26.3,26.8,27.2,27.7,28.2,28.7,29.2,29.8,30.3,30.9,31.4
1733208,Gurlan tumani,Гурленский район,Gurlan district,Гурлан тумани,54.0,53.2,56.9,57.2,57.8,58.5,59.4,60.2,61.1,62.0,63.0,63.8,64.9,66.0,67.1,68.2
1733212,Qo‘shko‘pir tumani,Кошкупырский район,Kushkupyr district,Қўшкўпир тумани,38.1,37.4,40.0,40.3,40.5,40.8,41.5,42.1,42.6,43.3,44.0,44.7,45.1,45.8,46.6,47.3
1733217,Urganch tumani,Ургенчский район,Urgench district,Урганч тумани,22.4,22.1,23.2,23.5,23.9,24.2,24.7,25.0,25.5,26.1,26.6,27.0,27.5,27.8,28.3,28.8
1733220,Xazorasp tumani,Хазараспский район,Khazarasp district,Хазорасп тумани,48.8,48.2,49.7,50.0,50.2,50.7,51.1,51.8,52.2,52.8,53.3,30.5,30.7,31.3,31.7,32.0
1733221,Tuproqqal’a tumani,Тупроккалинский район,Tuprakkala district,Тупроққалъа тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.8,24.5,25.2,25.8
1733223,Xonqa tumani,Ханкинский район,Khanka district,Хонқа тумани,56.1,55.2,56.3,56.9,57.7,58.6,59.5,60.6,61.7,62.7,63.7,64.7,65.5,66.7,67.9,69.0
1733226,Xiva tumani,Хивинский район,Khiva district,Хива тумани,75.7,74.6,78.3,78.9,79.9,81.0,82.0,83.1,16.3,16.6,16.7,16.8,17.0,17.2,17.5,17.7
1733230,Shovot tumani,Шаватский район,Shavat district,Шовот тумани,38.3,38.0,39.6,39.9,40.2,40.6,41.1,41.8,42.5,43.2,43.9,44.5,45.1,45.7,46.5,47.1
1733233,Yangiariq tumani,Янгиарыкский район,Yangiaryk district,Янгиариқ тумани,22.4,22.1,24.5,24.8,25.0,25.3,25.7,26.1,26.5,27.0,27.4,27.9,28.2,28.7,29.2,29.6
1733236,Yangibozor tumani,Янгибазарский район,Yangibazar district,Янгибозор тумани,14.5,14.5,14.9,15.0,15.1,15.0,15.2,15.3,15.6,15.8,16.1,16.3,16.5,16.9,17.1,17.3
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,2234.3,2234.3,2309.3,2340.9,2352.9,2371.3,2393.2,2424.1,2464.9,2509.9,2571.7,2694.4,2862.4,2956.4,3040.8,3112.8
1726262,Uchtepa tumani,Учтепинский район,Uchtepa district,Учтепа тумани,241.3,241.3,247.5,249.9,250.7,252.8,255.3,257.8,262.7,265.9,272.6,278.2,285.9,293.5,299.4,301.7
1726264,Bektemir tumani,Бектемирский район,Bektemir district,Бектемир тумани,27.9,27.9,29.4,30.1,30.4,31.0,31.4,32.4,33.0,34.0,34.8,31.4,51.2,55.8,60.5,65.5
1726266,Yunusobod tumani,Юнусабадский район,Yunusabad district,Юнусобод тумани,300.1,300.1,307.8,311.5,311.4,312.8,315.6,319.8,325.0,330.2,340.1,352.0,359.0,367.0,376.1,385.2
1726269,Mirzo Ulug‘bek tumani,Мирзо Улугбекский район,Mirzo Ulugbek district,Мирзо Улуғбек тумани,247.8,247.8,255.5,259.2,260.2,260.9,262.2,264.6,267.6,270.6,275.5,285.0,313.9,323.1,331.2,337.1
1726273,Mirobod tumani,Мирабадский район,Mirabad district,Миробод тумани,123.0,123.0,125.7,127.9,128.6,129.5,130.6,132.3,134.5,136.8,138.0,142.8,145.9,149.5,152.2,154.2
1726277,Shayxontoxur tumani,Шайхантахурский район,Shaykhantakhur district,Шайхонтохур тумани,291.1,291.1,303.0,307.1,309.8,314.5,319.4,325.0,330.0,337.1,340.7,348.3,354.5,360.6,365.4,369.6
1726280,Olmazor tumani,Алмазарский район,Almazar district,Олмазор тумани,311.7,311.7,328.1,331.8,333.4,337.4,341.8,347.2,352.7,358.7,365.4,377.1,385.5,395.1,404.4,412.0
1726283,Sirg‘ali tumani,Сергелийский район,Sergeli district,Сирғали тумани,150.4,150.4,158.9,162.2,164.4,165.9,168.2,171.0,175.8,181.9,195.8,105.7,146.5,162.3,168.2,173.2
1726287,Yakkasaroy tumani,Яккасарайский район,Yakkasaray district,Яккасарой тумани,116.0,116.0,115.0,115.1,114.5,115.0,115.1,115.7,117.5,119.1,118.9,121.6,124.0,126.9,133.5,139.7
1726290,Yashnobod tumani,Яшнободский район,Yashnabad district,Яшнобод тумани,206.1,206.1,214.6,217.8,218.9,219.4,220.3,222.3,226.6,232.0,241.8,258.8,278.5,289.5,300.1,309.7
1726292,Yangihayot tumani,Янгихаётский район,Yangikhayot district,Янгиҳаёт тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.8,150.9,161.1,174.7,188.2
1726294,Chilonzor tumani,Чиланзарский район,Chilanzar district,Чилонзор тумани,218.9,218.9,223.8,228.3,230.6,232.1,233.3,236.0,239.5,243.6,248.1,260.7,266.6,272.0,275.1,276.7
